,Accident Year,Pipeline Location,Pipeline Type,Liquid Type,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Public Evacuations,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,month,day
83,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",TULSA,TULSA,OK,36.13252,-96.02906,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.12,0.12,0.0,NO,NO,,,8000.0,12.0,0.0,0.0,0.0,0.0,8012,4,5
84,2010,ONSHORE,UNDERGROUND,CRUDE OIL,ROBERTSON,UINTA,WY,41.184974,-110.410612,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.0,0.0,0.0,YES,NO,YES,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,4000000,4,5
85,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,PHAROAH,OKFUSKEE,OK,35.42148,-96.14583,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,3.0,0.0,NO,NO,YES,0.0,2901.0,249.0,0.0,4665.0,0.0,0.0,7815,4,5
86,2010,ONSHORE,UNDERGROUND,CRUDE OIL,VENICE,PLAQUEMINE,LA,29.2564,-89.1883,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,400.0,185.0,215.0,NO,NO,YES,0.0,2200000.0,33600.0,0.0,8700000.0,3000000.0,0.0,13933600,4,5
87,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LOUISVILLE,JEFFERSON,KY,38.1337,-85.5012,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,4.0,4.0,0.0,YES,NO,YES,0.0,45000.0,504.0,0.0,35000.0,20000.0,0.0,100504,4,7
88,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WALNUT SPRINGS,BOSQUE,TX,32.06374,-97.81895,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.71,0.71,0.0,NO,NO,YES,,14500.0,90.0,0.0,4000.0,18000.0,0.0,36590,4,7
89,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GREEN RIDGE,PETTIS,MO,38.63064,-93.39656,NATURAL FORCE DAMAGE,TEMPERATURE,0.24,0.07,0.17,NO,NO,YES,,0.0,27.0,0.0,0.0,0.0,0.0,27,4,8
90,2010,ONSHORE,TANK,CRUDE OIL,HERMLEIGH,SCURRY,TX,32.5375,-100.8377,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.36,0.36,0.0,NO,NO,,,0.0,30.0,0.0,125.0,125.0,1500.0,1780,4,9
91,2010,ONSHORE,UNDERGROUND,CRUDE OIL,CASHION,LOGAN COUNTY,OK,35.86572,-97.62111,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.02,0.0,0.02,NO,NO,YES,0.0,131956.0,2.0,0.0,35946.0,0.0,0.0,167904,4,10
92,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LOUDON,LOUDON,TN,35.76698,-84.36458,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,4.76,4.76,0.0,NO,NO,,,3500.0,424.0,0.0,27095.0,0.0,0.0,31019,4,12
93,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SEYMOUR,JACKSON,IN,39.02601,-85.85146,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.01,0.01,0.0,YES,NO,NO,0.0,0.0,37.0,0.0,75.0,0.0,35117.0,35229,4,13
94,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PORT ARTHUR,JEFFERSON,TX,29.90083,-94.00556,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.1,0.1,0.0,NO,NO,NO,,0.0,9.0,0.0,0.0,30008.0,72952.0,102969,4,13
95,2010,ONSHORE,UNDERGROUND,CRUDE OIL,LONGVIEW,"GREGG  COUNTY, TEXAS",TX,32.47413,-94.7185,CORROSION,INTERNAL,0.84,0.84,0.0,NO,NO,NO,0.0,0.0,86.0,0.0,5000.0,0.0,0.0,5086,4,14
96,2010,ONSHORE,TANK,CRUDE OIL,BEAUMONT,JEFFERSON,TX,29.99763,-94.07668,CORROSION,INTERNAL,15.0,15.0,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,20000.0,0.0,300.0,20300,4,15
97,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",QULIN,BUTLER,MO,36.5746,-90.1886,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.98,0.98,0.0,NO,NO,NO,,5000.0,0.0,0.0,0.0,0.0,0.0,5000,4,16
98,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,REFUGIO,REFUGIO,TX,28.279502,-97.29544,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.12,0.0,0.12,NO,NO,,,0.0,9.0,0.0,0.0,2500.0,0.0,2509,4,16
99,2010,ONSHORE,UNDERGROUND,CRUDE OIL,DEER RIVER,ITASCA,MN,47.31006,-93.73207,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,5.0,4.0,1.0,NO,NO,YES,0.0,550000.0,350.0,20000.0,180000.0,216000.0,0.0,966350,4,17
100,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PEMBERTON,BLUE EARTH,MN,44.000221,-93.782668,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,25.0,25.0,0.0,NO,NO,YES,,6500.0,675.0,500.0,75000.0,60000.0,0.0,142675,4,20
101,2010,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",SOLOMON,OTTAWA,KS,38.98742,-97.4042,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,1669.0,10.0,1659.0,NO,NO,YES,3.0,170034.0,129618.0,2460.0,110000.0,163297.0,0.0,575409,4,23
102,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",JACKSON,EAST FELICIANA,LA,30.70863,-91.27566,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,13.0,13.0,0.0,NO,NO,NO,0.0,0.0,1149.0,0.0,46135.0,0.0,0.0,47284,4,24
103,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,SAMARIA,MONROE,MI,41.80708,-83.60071,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,91.0,79.0,12.0,NO,NO,YES,0.0,0.0,7018.0,0.0,171265.0,925684.0,0.0,1103967,4,25
104,2010,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OLATHE,JOHNSON,KS,38.88188,-94.74432,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,0.25,0.75,NO,NO,NO,0.0,10.0,100.0,0.0,1000.0,12000.0,0.0,13110,4,26
105,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",TWIN FALLS,HANSEN,ID,42.51862,-114.27034,CORROSION,EXTERNAL,22.0,21.0,1.0,NO,NO,YES,0.0,38199.0,2772.0,0.0,15060.0,36825.0,0.0,92856,4,26
106,2010,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MCPHERSON,MCPHERSON,KS,38.47623,-97.72254,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.0,0.0,2.0,NO,NO,YES,,10000.0,153.0,2500.0,13000.0,92000.0,0.0,117653,4,26
107,2010,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AUSTELL,COBB,GA,33.85651,-84.62941,CORROSION,EXTERNAL,3.0,3.0,0.0,NO,NO,NO,,0.0,380.0,0.0,0.0,28500.0,0.0,28880,4,26
108,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HOUSTON,HARRIS,TX,29.7169,-95.2364,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.25,0.15,0.1,NO,NO,YES,,5754.0,25.0,0.0,0.0,72409.0,0.0,78188,4,27
109,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,29.7268,-95.141,CORROSION,INTERNAL,0.6,0.0,0.6,NO,NO,NO,0.0,0.0,75.0,0.0,4500.0,0.0,0.0,4575,4,28
110,2010,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",SCHALLER,IDA,IA,42.45589,-95.32798,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.36,0.0,0.36,NO,NO,NO,,12000.0,30.0,5000.0,0.0,15000.0,0.0,32030,4,28
111,2010,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",TOWANDA,BUTLER,KS,37.81654,-97.02048,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,770.0,0.0,770.0,NO,NO,YES,0.0,43500.0,50127.0,0.0,0.0,0.0,0.0,93627,4,29
112,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LINDEN,UNION,NJ,40.6054,-74.2383,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.71,0.71,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,2007.0,21600.0,0.0,23607,4,29
113,2010,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PORT ARTHUR,JEFFERSON,TX,29.91232,-94.01006,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,1.0,0.95,0.05,NO,NO,NO,,0.0,0.0,0.0,0.0,0.0,1800.0,1800,4,30
114,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,SAN  PEDRO  CALIFORNIA,LOS ANGELES,CA,33.735001,-118.27167,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.0,2.0,0.0,NO,NO,NO,0.0,0.0,130.0,0.0,13245.0,0.0,5000.0,18375,5,4
115,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LAS VEGAS,CLARK,NV,36.253344,-115.045311,CORROSION,EXTERNAL,5.75,5.75,0.0,NO,NO,NO,0.0,14000.0,518.0,0.0,0.0,25000.0,0.0,39518,5,7
116,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,TIOGA,WILLIAMS COUNTY,ND,48.39475,-102.9138,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,40.0,40.0,0.0,NO,NO,YES,0.0,100.0,0.0,0.0,0.0,5000.0,0.0,5100,5,10
117,2010,ONSHORE,UNDERGROUND,CRUDE OIL,HOBBS,LEA,NM,32.611,-103.0763,CORROSION,EXTERNAL,2.0,0.48,1.52,NO,NO,NO,,30000.0,100.0,1000.0,,20000.0,,51100,5,10
118,2010,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),DENVER CITY,GAINES COUNTY,TX,32.47042,-102.46394,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.53,0.0,0.53,NO,NO,NO,0.0,0.0,23.0,0.0,0.0,0.0,800.0,823,5,12
119,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,CRANE,CRANE,TX,31.42962,-102.380665,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,9.0,9.0,0.0,NO,NO,YES,0.0,0.0,425.0,0.0,700.0,10000.0,250.0,11375,5,16
120,2010,ONSHORE,TANK,CRUDE OIL,ST. JAMES,ASSUMPTION,LA,30.0119001,-90.8508001,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,125.0,125.0,0.0,NO,NO,NO,,679337.0,0.0,0.0,700000.0,0.0,500000.0,1879337,5,16
121,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,GRAHAM,YOUNG,TX,33.07358,-98.58654,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,3.0,2.0,1.0,NO,NO,,,3500.0,75.0,3500.0,6500.0,8000.0,2000.0,23575,5,16
122,2010,ONSHORE,TANK,CRUDE OIL,TEXAS CITY,GALVESTON,TX,29.34921,-94.93901,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,13.0,12.0,1.0,NO,NO,NO,,3500.0,72.0,0.0,0.0,190639.0,375.0,194586,5,16
123,2010,ONSHORE,TANK,CRUDE OIL,TEXAS CITY,GALVESTON,TX,29.3475,-94.94167,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,70.0,69.5,0.5,NO,NO,NO,,1360.0,40.0,0.0,0.0,0.0,0.0,1400,5,17
124,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,LONGVIEW,GREGG,TX,32.48191,-94.83511,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,1.0,0.0,1.0,NO,NO,NO,,2685.0,67.0,0.0,2000.0,2116.0,0.0,6868,5,19
125,2010,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AVENEL,,NJ,40.57083,-74.25333,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.38,0.02,0.36,NO,NO,,,1000.0,50.0,0.0,19000.0,0.0,0.0,20050,5,19
126,2010,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",GORDON,PALO PINTO,TX,32.56184,-98.350678,CORROSION,EXTERNAL,4.1,0.0,4.1,NO,NO,YES,0.0,35000.0,20000.0,0.0,15000.0,0.0,0.0,70000,5,20
127,2010,ONSHORE,TRANSITION AREA,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LINDEN,UNION,NJ,40.61428,-74.21755,CORROSION,EXTERNAL,1.0,1.0,0.0,NO,NO,YES,0.0,169800.0,25.0,0.0,50000.0,84870.0,500.0,305195,5,20
128,2010,ONSHORE,UNDERGROUND,CRUDE OIL,HUDSON,STAFFORD,KS,38.1019,-98.856419,CORROSION,INTERNAL,0.12,0.0,0.12,NO,NO,,0.0,10000.0,12.0,0.0,500.0,500.0,0.0,11012,5,20
129,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",EAST SPARTA,STARK,OH,40.70942,-81.36428,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",10.0,10.0,0.0,NO,NO,NO,0.0,233000.0,800.0,0.0,99257.0,720000.0,0.0,1053057,5,20
130,2010,ONSHORE,UNDERGROUND,CRUDE OIL,CARPENTER ,BEADLE ,SD,44.62351,-97.92161,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.11,0.0,0.11,NO,NO,YES,,2500.0,8.0,0.0,155000.0,50000.0,0.0,207508,5,21
131,2010,ONSHORE,UNDERGROUND,CRUDE OIL,COLORADO CITY,SCURRY,TX,32.53091,-100.83715,CORROSION,INTERNAL,4.0,4.0,0.0,NO,NO,YES,0.0,1300.0,340.0,0.0,2445.0,3350.0,2530.0,9965,5,23
132,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,29.71831,-95.18038,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,4.5,4.5,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,500.0,25000.0,0.0,25500,5,24
133,2010,ONSHORE,TANK,CRUDE OIL,DELTA JUNCTION,,AK,63.93074,-145.76661,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,2580.0,1461.0,1119.0,NO,NO,YES,0.0,27000000.0,238000.0,0.0,1700000.0,0.0,0.0,28938000,5,25
134,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",COMMERCE CITY,ADAMS,CO,39.800348,-104.949162,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,4.7,0.6,4.1,NO,NO,YES,0.0,1000.0,566.0,0.0,3500.0,0.0,0.0,5066,5,26
135,2010,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PLAQUEMINE,IBERVILLE,LA,30.19071,-91.18293,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.31,0.0,1.31,NO,NO,YES,0.0,2720.0,1500.0,0.0,1000.0,,,5220,5,27
136,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KANSAS CITY,WYANDOTTE,KS,39.12851,-94.60705,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,10.0,5.0,5.0,NO,NO,NO,0.0,6000.0,1000.0,0.0,3500.0,1200.0,0.0,11700,5,27
137,2010,ONSHORE,UNDERGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.06839,-96.4708,CORROSION,INTERNAL,0.36,0.0,0.36,NO,NO,NO,0.0,6428.0,30.0,0.0,2481.0,560.0,0.0,9499,5,27
138,2010,ONSHORE,UNDERGROUND,CRUDE OIL,,TREGO,KS,38.72582,-99.73018,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1.0,0.0,1.0,NO,NO,YES,0.0,1500.0,65.0,0.0,3000.0,200.0,0.0,4765,5,27
139,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,,TX,29.718767,-95.179554,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.83,0.83,0.0,NO,NO,NO,,500.0,71.0,0.0,0.0,0.0,4429.0,5000,5,27
140,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CONSTANTINE ,ST. JOSEPH,MI,41.844019,-85.741131,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,2121.0,1001.0,1120.0,NO,NO,YES,12.0,275000.0,267246.0,45000.0,278000.0,1100000.0,0.0,1965246,5,29
141,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,HOUSTON,HARRIS,TX,29.706473,-95.2338293,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,2.0,1.75,0.25,NO,NO,NO,0.0,,150.0,0.0,,,,150,5,29
142,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,LINCOLN,OK,35.93019,-96.74132,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,85.0,85.0,0.0,NO,NO,YES,0.0,0.0,12000.0,0.0,30000.0,21000.0,8000.0,71000,5,29
143,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SPARTANBURG,SPARTANBURG,SC,34.91801,-81.87401,CORROSION,EXTERNAL,1.29,1.29,0.0,NO,NO,YES,,12000.0,58.0,0.0,0.0,10000.0,0.0,22058,5,31
144,2010,ONSHORE,UNDERGROUND,CRUDE OIL,MCKITTRICK,KERN,CA,35.467203,-119.703991,CORROSION,EXTERNAL,508.0,500.0,8.0,NO,NO,YES,0.0,59400.0,600.0,0.0,40000.0,50000.0,0.0,150000,6,1
145,2010,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",DAYTON,LIBERTY,TX,29.88878,-94.84975,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1.0,0.0,1.0,NO,NO,YES,0.0,150.0,0.0,0.0,0.0,0.0,0.0,150,6,1
146,2010,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",GOLDSMITH,ECTOR,TX,31.98743,-102.63968,CORROSION,EXTERNAL,4618.0,0.0,4618.0,NO,NO,YES,0.0,65262.0,199000.0,0.0,40000.0,0.0,0.0,304262,6,3
147,2010,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MCCLOUD,LINCOLN,OK,35.55441,-97.10413,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,11.0,0.0,11.0,NO,NO,YES,0.0,1500.0,199.0,0.0,155.0,0.0,0.0,1854,6,3
148,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,ALBANY,STEARNS,MN,45.672992,-94.593917,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.9,0.0,1.9,NO,NO,YES,0.0,3000.0,141.0,0.0,7600.0,0.0,3000.0,13741,6,4
149,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",VICTORIA,VICTORIA,TX,28.85030001,-97.00220001,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",2.0,2.0,0.0,NO,NO,YES,0.0,88506.0,252.0,10000.0,2000.0,50000.0,,150758,6,5
150,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,GRENORA,WILLIAMS,ND,48.720364,-101.20851,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",1.0,1.0,0.0,NO,NO,YES,0.0,4700.0,70.0,0.0,300.0,1000.0,4000.0,10070,6,7
151,2010,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ASHMORE,COLES,IL,39.506925,-88.065491,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.1,0.1,0.0,NO,NO,YES,0.0,0.0,10.0,0.0,145736.0,141318.0,0.0,287064,6,7
152,2010,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NORCO,ST. CHARLES,LA,30.0124001,-90.4019001,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,10.7,0.0,10.7,NO,NO,YES,0.0,,784.0,,,,,784,6,8
153,2010,ONSHORE,UNDERGROUND,CRUDE OIL,MARSHFIELD,WOOD,WI,44.67167,-90.24833,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",1.0,1.0,0.0,NO,NO,YES,0.0,8000.0,0.0,0.0,9000.0,313000.0,0.0,330000,6,8
154,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",WESTLAKE,CALCASIEU PARISH,LA,30.239547,-93.277717,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.0,2.99,0.01,NO,NO,YES,0.0,61269.0,,,15000.0,,,76269,6,8
155,2010,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",NORTH AUGUSTA,EDGEFIELD,SC,33.59667,-81.95333,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,10.83,1.31,9.52,NO,NO,NO,,1000.0,885.0,0.0,0.0,25000.0,0.0,26885,6,9
156,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,HOUSTON,HARRIS,TX,29.74697,-95.12399,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,3.0,0.0,3.0,NO,NO,YES,0.0,1445.0,0.0,0.0,5613.0,9476.0,0.0,16534,6,9
157,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,DOUGLAS,NACOGDOCHES,TX,31.65608,-94.84362,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,0.0,0.5,NO,NO,NO,0.0,2500.0,36.0,0.0,0.0,0.0,0.0,2536,6,10
158,2010,ONSHORE,UNDERGROUND,CRUDE OIL,,,WY,42.20753,-104.51014,CORROSION,EXTERNAL,0.36,0.24,0.12,NO,NO,NO,0.0,750.0,300.0,0.0,400.0,6050.0,0.0,7500,6,11
159,2010,ONSHORE,UNDERGROUND,CRUDE OIL,BEAUMONT,JEFFERSON,TX,30.05006,-94.07014,CORROSION,INTERNAL,2.11,2.11,0.0,NO,NO,,,24421.0,160.0,0.0,0.0,2000.0,0.0,26581,6,11
160,2010,ONSHORE,UNDERGROUND,CRUDE OIL,SALT LAKE CITY,SALT LAKE,UT,40.76505,-111.82493,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,800.0,778.0,22.0,NO,NO,YES,0.0,153554.0,0.0,0.0,18423499.0,13656687.0,0.0,32233740,6,12
161,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,PAYNE,OK,35.94595,-96.75007,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,6.0,4.0,2.0,NO,NO,NO,,5000.0,480.0,0.0,3000.0,700.0,1000.0,10180,6,12
162,2010,ONSHORE,TANK,CRUDE OIL,CUSHING,PAYNE,OK,35.946697,-96.748707,ALL OTHER CAUSES,MISCELLANEOUS,1.0,0.12,0.88,NO,NO,NO,,0.0,0.0,50.0,0.0,0.0,11548.0,11598,6,14
163,2010,ONSHORE,TANK,CRUDE OIL,CHEYENNE ,LARAMIE ,WY,41.123379,-104.783855,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,30.0,25.0,5.0,NO,NO,NO,0.0,10000.0,375.0,0.0,5000.0,30000.0,0.0,45375,6,14
164,2010,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",,,LA,29.95687,-90.71667,ALL OTHER CAUSES,MISCELLANEOUS,0.19,0.0,0.19,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,16
165,2010,ONSHORE,ABOVEGROUND,CRUDE OIL,COLMESNEIL,TYLER,TX,30.94037,-94.40322,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.14,0.0,0.14,NO,NO,YES,0.0,1000.0,11.0,0.0,2000.0,2000.0,0.0,5011,6,16
